gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
BVRB_009570	179.025752583197	2.42890557281375	0.118474588678903	20.5014898122729	2.0880221433707e-93	3.77451762857121e-89
BVRB_5g114270	961.953360298804	1.19814458570109	0.0757017824736638	15.8271647846326	2.02125900953591e-56	1.82691495576903e-52
BVRB_6g154770	816.738230339742	1.81650070285125	0.118783356907151	15.2925523419173	8.57235789132781e-53	5.16541712005109e-49
BVRB_4g072140	190.707677823438	2.55354083477522	0.171707523724098	14.8714557137187	5.05031451297615e-50	2.28236338627675e-46
BVRB_7g169350	337.518054044928	1.1832394506891	0.0800295083006249	14.785039616192	1.8294963299567e-49	6.61436103132546e-46
BVRB_1g012190	4146.70638738039	0.992430389848722	0.0688802080085106	14.4080631946712	4.60442159191731e-47	1.38723548528482e-43
BVRB_6g127660	243.00864043559	1.02811534098877	0.075607132903302	13.5981262813349	4.10823927434155e-42	1.06092344803246e-38
BVRB_9g217450	24866.4447018765	1.09719408842229	0.0813823740801569	13.4819621671594	1.99723734624392e-41	4.51300743850643e-38
BVRB_1g015930	184.387754205964	1.43392342796131	0.111323542814576	12.8806844599772	5.78204936838648e-38	1.16135673813692e-34
BVRB_4g077570	5832.49103179615	0.604152322496391	0.049764399672596	12.1402513939916	6.46271723686364e-34	1.16826539490784e-30
BVRB_2g024230	893.335440095334	0.579369828395301	0.048790470410763	11.8746514128196	1.60300862964238e-32	2.63432609073138e-29
BVRB_012940	203.661704129405	1.29810990874637	0.115823423029136	11.2076631375316	3.73935673633923e-29	5.63302931023369e-26
BVRB_2g044050	6243.54298025084	1.13632329603196	0.103976698924122	10.9286340861927	8.4104846518332e-28	1.1695102388553e-24
BVRB_006460	2100.01648628372	1.05846333764106	0.0987411452792798	10.7195772810544	8.23789669260274e-27	1.06368898937271e-23
BVRB_6g152640	1775.34680022659	0.831861037113098	0.0788412162560859	10.5510934079341	5.0209349884848e-26	6.05089611912265e-23
BVRB_7g173470	150.586134909758	1.30165828791591	0.12602602219675	10.3284882378004	5.2379569341527e-25	5.9179092186674e-22
BVRB_1g001980	4257.57845670412	-1.65605646294752	0.16330146049153	-10.141100134456	3.62988338277058e-24	3.85984717119669e-21
BVRB_5g120590	829.438230566861	0.563012505114606	0.0592963634475696	9.49489095756146	2.20441972192344e-21	2.21384973962278e-18
BVRB_2g025460	1659.09190054288	-1.34684732901107	0.14262053238384	-9.44357244009053	3.60281725689362e-21	3.42779618699295e-18
BVRB_4g076510	203.646380111569	1.08594768005821	0.117525706198531	9.24008640478851	2.46298263945552e-20	2.22616685867188e-17
BVRB_6g152140	123.46162814833	1.12309277656668	0.123529658044732	9.09168530329768	9.75155948138219e-20	8.39423527356885e-17
BVRB_6g144670	35.9280865074532	1.49606299988908	0.168662750938542	8.87014466184192	7.30509421450636e-19	6.00246309616506e-16
BVRB_7g163960	450.982274561849	-1.22099405480236	0.138189309296591	-8.83566218702047	9.95070519644389e-19	7.82082164504853e-16
BVRB_7g176840	152.070609238892	-1.60246172633241	0.191527675301185	-8.36673720292628	5.92356080010046e-17	4.46167535764234e-14
BVRB_2g028270	1357.79102274683	-0.460455594442685	0.0553829418028249	-8.31403279518818	9.25035708826339e-17	6.6887482033815e-14
BVRB_8g198850	2073.16695228206	-0.533186533921033	0.0648020061167814	-8.22793252665918	1.90472315656908e-16	1.32429540389612e-13
BVRB_2g046860	343.282551593106	-0.881963476620295	0.110011215584598	-8.0170323719591	1.08330578414898e-15	7.25293283705966e-13
BVRB_7g159420	232.688081582658	-0.896343959273268	0.116860576159781	-7.67019972627653	1.71728735496359e-14	1.10869298270275e-11
BVRB_6g132200	1316.35904745948	0.293514189543254	0.0391727383800738	7.49281775237233	6.74104750498012e-14	4.20199709474227e-11
BVRB_2g023780	18.4516671068916	2.09392442978394	0.280323988790463	7.46965837215277	8.04032873489284e-14	4.8448340846886e-11
BVRB_1g004720	177.23267062116	0.793284925975567	0.108216402217688	7.33054241056543	2.29223074928471e-13	1.33666629854257e-10
BVRB_3g051050	248.851131707829	1.63398269685732	0.224226432661552	7.28719927201297	3.16464662623299e-13	1.78772865820043e-10
BVRB_7g174160	1657.68987672994	-1.47764181895458	0.205982993648849	-7.17361075678707	7.30451052247191e-13	4.00132232468863e-10
BVRB_5g113110	1639.36976100986	0.594973674042092	0.0833129114973735	7.14143418287391	9.23620987931013e-13	4.9106754702438e-10
BVRB_5g104410	668.744184475135	0.354798404566308	0.0506491319980326	7.00502438186088	2.46942826248329e-12	1.27542442002601e-09
BVRB_6g140590	20273.8099043885	-0.319945559529938	0.0464286256773238	-6.89112707650536	5.53520636591456e-12	2.77944237435104e-09
BVRB_2g030250	312.935296124666	-0.538042192130134	0.0784594461398338	-6.85758335804731	7.00351602274472e-12	3.42169078765288e-09
BVRB_3g066840	53.5884596148074	1.67935865307317	0.246967786256162	6.79990973126873	1.0468472346348e-11	4.97996248960349e-09
BVRB_7g156570	1445.72599644219	0.472539264281094	0.0696790859941314	6.78165130238495	1.18809959208613e-11	5.50699392977973e-09
BVRB_003830	429.797477438557	-0.773766502814921	0.114332797524318	-6.76766876670138	1.30873950525024e-11	5.91452100910214e-09
BVRB_4g084740	1511.52558734407	-0.904482575358382	0.134787177390825	-6.71044970943912	1.94025509190352e-11	8.55463202349753e-09
BVRB_7g162170	29642.6600244021	-0.633436890070101	0.0956951108039387	-6.6193234403364	3.60846543797264e-11	1.55310070767217e-08
BVRB_1g011850	2227.72200609998	0.771487514378995	0.116739735630167	6.60861111441163	3.87942307863984e-11	1.63089141843192e-08
