gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
BVRB_009570	169.640917452507	2.52384879099419	0.130947375162854	19.2737638906879	8.92061822951692e-83	1.70678188585347e-78
BVRB_5g114270	936.104704478147	1.18073188923223	0.0682417119726728	17.3022020564938	4.52747845540714e-67	4.33121226436524e-63
BVRB_7g169350	338.032380981704	1.17786167029993	0.0691452423923628	17.0346017968408	4.54826963664094e-65	2.9007347652617e-61
BVRB_9g217450	25245.1302100358	1.0924563463992	0.0770086822218196	14.1861451836357	1.11628442273178e-45	5.3394674650318e-42
BVRB_7g174160	2113.05186277801	-1.69176023258486	0.120624939477586	-14.024962332928	1.0967035512026e-44	4.19664580903186e-41
BVRB_006460	2053.84092860497	1.16306754096719	0.0865445566141398	13.4389450529251	3.57496807199562e-41	1.1399977353582e-37
BVRB_4g072140	181.553518286303	2.37211365212829	0.180719814569086	13.1259190243441	2.3392750162157e-39	6.39390698360785e-36
BVRB_2g024230	919.738706312778	0.610100050714236	0.0465475790890342	13.107020013807	3.00162537322938e-39	7.17876228324972e-36
BVRB_012940	179.527094595448	1.48164666544559	0.122806209432519	12.064916524109	1.61826377331406e-33	3.44024897497978e-30
BVRB_7g173470	156.7412075373	1.36561670942131	0.113672906484898	12.0135637563093	3.01563573243987e-33	5.76981584687719e-30
BVRB_6g127660	262.536806777624	1.11057458492198	0.0987734932027881	11.2436499804852	2.48875071099628e-29	4.32884248668107e-26
BVRB_1g001980	4596.45541664853	-1.60303422536566	0.146025448979873	-10.9777729605653	4.88826089507447e-28	7.79392464212165e-25
BVRB_7g163960	460.148483273691	-1.22163011232133	0.11465873455651	-10.6544880077954	1.6615641141758e-26	2.44543893819428e-23
BVRB_6g154770	745.019672865255	1.89555840751369	0.190069920093869	9.97295314575573	2.00186354512897e-23	2.73583251492518e-20
BVRB_4g076510	230.008678408176	1.1450959824309	0.115167068378251	9.9429116200994	2.70794178502957e-23	3.45407001153139e-20
BVRB_1g012190	4058.94997582953	1.136048356981	0.117086862464162	9.70261166002907	2.93878143509622e-22	3.514231574856e-19
BVRB_2g030250	336.555788329425	-0.594989653820492	0.0650864438427542	-9.14152961341625	6.15751362796508e-20	6.9301004849327e-17
BVRB_6g152640	1679.06736457716	0.877240277214445	0.0967188896343329	9.06999946474825	1.1901760108313e-19	1.26509097862418e-16
BVRB_6g140590	21730.2576533014	-0.368299715272614	0.0410362241803457	-8.97499033181058	2.83376676869794e-19	2.85360313607883e-16
BVRB_1g015930	167.211666513249	1.42194002829295	0.159251727808188	8.92888289416628	4.30332111683174e-19	4.11677214641708e-16
BVRB_8g191020	605.823937701297	0.430912270387916	0.0508545027679417	8.47343395243184	2.38262955578495e-17	2.17080244242064e-14
BVRB_2g025460	2043.17421249902	-1.33408804636075	0.161503560849457	-8.26042496737453	1.45154743359349e-16	1.26238441122474e-13
BVRB_6g144670	36.0470313205578	1.4239909590957	0.172547600244438	8.2527427624517	1.54800019314055e-16	1.28773424762426e-13
BVRB_5g113110	1543.32545891431	0.5570223837497	0.0693240235812463	8.03505559796138	9.35364796561331e-16	7.45680610525332e-13
BVRB_7g176840	172.300415535778	-1.57522071961575	0.196325042492096	-8.02353433683411	1.0274524924205e-15	7.86329941499256e-13
BVRB_3g051050	270.004180398352	1.81052444260759	0.225798629855512	8.01831456535472	1.07205972629854e-15	7.88912259356536e-13
BVRB_6g132200	1325.94990983644	0.330505846612563	0.0430430967424553	7.67848671739668	1.60978845505892e-14	1.14074379669046e-11
