gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
BVRB_012940	183.976379580463	1.38795002432886	0.109405909756349	12.6862436171855	7.04861062030834e-37	1.35720997494037e-32
BVRB_5g114270	961.0054562283	1.0829080133235	0.0912587153722863	11.86635171124	1.7702016658049e-32	1.70426165375367e-28
BVRB_7g177030	3170.59145701658	0.429045252294379	0.0423804639942925	10.1236563231625	4.33897174297359e-24	2.78489669703188e-20
BVRB_9g217450	26621.9981025926	1.00875199584216	0.103592714570392	9.7376731561244	2.0826847052132e-22	1.002552349972e-18
BVRB_1g012190	4409.914960728	0.917229605986056	0.0976239844326859	9.39553544465815	5.69275286039098e-21	2.19227912653657e-17
BVRB_4g077040	247.683340196868	0.765357358979131	0.0886145800894493	8.63692361016172	5.77469692490213e-18	1.61420372547699e-14
BVRB_6g140590	20698.5328759658	-0.322908043087486	0.0373948861457757	-8.63508560578848	5.8683074932947e-18	1.61420372547699e-14
BVRB_7g163960	451.514676327131	-1.18924712618412	0.139555523095077	-8.5216772493762	1.57259112193744e-17	3.3644713392117e-14
BVRB_7g173470	143.929973320731	1.30396411908021	0.153008665564825	8.52215862589668	1.56606699120245e-17	3.3644713392117e-14
BVRB_1g001980	4969.44116932461	-1.68562690063078	0.198486017773356	-8.49242137829341	2.02375711668272e-17	3.89674432817257e-14
BVRB_4g072140	190.286808553383	1.93250029797579	0.246473984481332	7.84058529358565	4.48451197492687e-15	7.1957731731014e-12
BVRB_6g144670	42.041098791512	1.44149222717898	0.183842543912164	7.84090666123342	4.47304848644186e-15	7.1957731731014e-12
BVRB_7g160420	56.0668815338805	-2.13305434621497	0.275843033323492	-7.73285560456208	1.05160554721918e-14	1.55758960090041e-11
BVRB_6g152140	140.713120130719	1.46722676530716	0.199567411064194	7.35203587340824	1.95210395296426e-13	2.68484011530905e-10
BVRB_2g028020	291.550765452533	-0.782353955616951	0.108253061374926	-7.22708388733071	4.93475307742644e-13	6.33457803372308e-10
BVRB_1g015930	216.525312599075	1.44944742362385	0.209066262930601	6.93295706014982	4.12133334891861e-12	4.95976710208924e-09
BVRB_6g155280	379.402495513056	-0.774181824254963	0.113589893262683	-6.81558721482927	9.38794987300027e-12	1.06332338120365e-08
BVRB_3g053350	81.5813790717479	-1.78265250636082	0.265373094391436	-6.7175329527994	1.84826977911191e-11	1.97713525537777e-08
BVRB_3g051050	308.056865125177	1.51488560527397	0.231644741263096	6.53969348500513	6.16450429026772e-11	6.247238426795e-08
BVRB_1g013940	64.2163423776358	-0.9172170751232	0.142439823483174	-6.43933032696821	1.20001779261859e-10	1.15531712984355e-07
BVRB_2g028270	1427.76629985016	-0.434955284776141	0.0689247809165923	-6.31057914137575	2.77993210480673e-10	2.54893298466922e-07
BVRB_4g097290	946.680209823798	-0.310982727731243	0.0495710788570138	-6.27347104202155	3.53086621985675e-10	3.09031041197008e-07
BVRB_8g192010	18407.8622535016	-0.627483001317845	0.100879830695189	-6.22010363215021	4.96826623653185e-10	4.15930288627917e-07
BVRB_7g169350	364.994837437924	0.984903080166708	0.162082807655853	6.07654256741363	1.22801416988574e-09	9.85225535047911e-07
BVRB_5g114310	295.07647985771	-1.17702789395842	0.196643187765399	-5.98560218298863	2.15590721050315e-09	1.66047973352953e-06
BVRB_7g174240	547.226251071376	0.520098747156803	0.0888568673036166	5.85321948589149	4.82147150801229e-09	3.57067053410679e-06
BVRB_3g057500	1415.89622087714	-0.864072625110841	0.1510067588941	-5.72207914029074	1.0522826698492e-08	7.50433437331345e-06
BVRB_7g171270	4435.64532268605	-0.239380649748638	0.0425558415506989	-5.62509495819632	1.85405955443883e-08	1.27499702573999e-05
BVRB_006460	2344.0000478215	0.984761366393619	0.175627188886066	5.60711227367228	2.05730213987821e-08	1.36597767942603e-05
BVRB_9g223070	680.668290532477	0.36049374594551	0.0650631054153111	5.5406784481682	3.01302027411417e-08	1.93385684593561e-05
BVRB_6g156050	178.707338540457	1.39438695723226	0.253782145387403	5.49442497266192	3.91985526999698e-08	2.4347359104449e-05
BVRB_6g152640	1923.39255927025	0.789189872309994	0.145125739263631	5.43797314187235	5.38900955042754e-08	3.24266809042132e-05
BVRB_4g077570	6267.9862911044	0.583116398471318	0.108610148582198	5.36889421553463	7.92208671959754e-08	4.49509334656107e-05
BVRB_7g174160	2570.01141254469	-1.52139584812997	0.283390585174415	-5.36854760786641	7.93732400846929e-08	4.49509334656107e-05
BVRB_3g066850	18.0752391453978	2.42959021414824	0.454042330979973	5.35102136601312	8.74591939626492e-08	4.81150508500232e-05
BVRB_1g020730	1734.36723725262	-0.777073853482743	0.146649262785106	-5.29885959686981	1.16528194299676e-07	6.23263994788963e-05
BVRB_3g055840	155.045381818864	-0.653481021771536	0.123887196554569	-5.27480675925779	1.32896047144342e-07	6.91598212909273e-05
BVRB_5g123200	171.881249645414	-0.807860323843452	0.153867773005781	-5.25035430137212	1.51806937658556e-07	7.69221732793551e-05
BVRB_9g213700	95.6666829192649	-0.445595122951312	0.0864587120447573	-5.15384872632199	2.55193831028254e-07	0.000125993774780744
BVRB_2g023780	24.2769055409783	1.87171227467199	0.364823022856133	5.13046643827106	2.89025090522717e-07	0.000139129452950373
BVRB_9g216730	63.5308716684916	0.973787773978921	0.19256241912324	5.05699802906867	4.25907638519406e-07	0.00020002077023637
BVRB_3g070220	271.564629981832	0.499930794215034	0.0992125171436337	5.03898911758549	4.67997091031003e-07	0.000214554380661952
BVRB_6g153730	222.581520073992	-1.06277455331121	0.211450685327955	-5.0261107059685	5.00527014653753e-07	0.000224131341096698
